url;title;issues
https://automoto.com.lv/en/new-cars;;ERROR_ReadTimeout
https://automoto.com.lv/en/new-cars/aixam;;ERROR_ReadTimeout
https://automoto.com.lv/en/new-cars/aston-martin;;ERROR_ReadTimeout
https://automoto.com.lv/en/new-cars/audi;;ERROR_ReadTimeout
https://automoto.com.lv/en/new-cars/bentley;;ERROR_ReadTimeout
https://automoto.com.lv/en/new-cars/bmw;;ERROR_ReadTimeout
