Brand;Count
Alfa Romeo;1
Audi;175
BMW;281
Cadillac;1
Chevrolet;12
Chrysler;7
Citroen;38
Cupra;3
Dacia;7
Dodge;2
Ducati;1
Fiat;10
Ford;113
Honda;30
Hyundai;38
Infiniti;2
Iveco;5
Jaguar;19
Jeep;19
Kia;30
KTM;1
Lancia;4
Land Rover;35
Lexus;20
Mazda;16
Mercedes;113
Mini;14
Mitsubishi;13
Nissan;53
Opel;154
Peugeot;79
Porsche;7
Renault;66
Seat;22
Skoda;39
Smart;2
SsangYong;2
Subaru;11
Suzuki;3
Tesla;13
Toyota;77
Volkswagen;200
Volvo;307
