Brand;Count
Alfa Romeo;32
Audi;789
BMW;1103
Buick;2
Cadillac;18
Chevrolet;58
Chrysler;53
Citroen;139
Daihatsu;1
Dodge;30
Fiat;33
Ford;336
Honda;123
Hyundai;112
Jaguar;46
Jeep;16
Kia;217
Lada;15
Lancia;16
Land Rover;23
Lexus;87
Mazda;85
MB;873
Mitsubishi;66
Nissan;118
Opel;183
Peugeot;225
Pontiac;5
Porsche;59
Renault;133
Rover;3
Saab;40
Seat;64
Skoda;383
Smart;8
Subaru;80
Suzuki;15
Toyota;360
VW;715
Volvo;496
